-19.53 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.52 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.51 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.50 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.49 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.48 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.47 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.46 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.45 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.44 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.43 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.42 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.41 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
-19.40 0.011 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.000 0.000
-19.39 0.040 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.040 0.000 0.000
-19.38 0.070 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.070 0.000 0.001
-19.37 0.099 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.099 0.000 0.001
-19.36 0.069 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.069 0.000 0.001
-19.35 0.071 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.071 0.000 0.001
-19.34 0.074 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.074 0.000 0.001
-19.33 0.076 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.000 0.001
-19.32 0.079 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.000 0.001
-19.31 0.081 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.081 0.000 0.001
-19.30 0.083 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.083 0.000 0.001
-19.29 0.086 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.086 0.000 0.001
-19.28 0.088 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.088 0.000 0.001
-19.27 0.085 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.085 0.000 0.001
-19.26 0.083 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.083 0.000 0.001
-19.25 0.080 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.000 0.001
-19.24 0.077 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.000 0.001
-19.23 0.076 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.000 0.001
-19.22 0.077 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.000 0.001
-19.21 0.078 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.000 0.001
-19.20 0.079 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.000 0.001
-19.19 0.080 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.000 0.001
-19.18 0.081 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.081 0.000 0.001
-19.17 0.082 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.082 0.000 0.001
-19.16 0.083 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.083 0.000 0.001
-19.15 0.084 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.084 0.000 0.001
-19.14 0.085 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.085 0.000 0.001
-19.13 0.086 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.086 0.000 0.001
-19.12 0.087 0.000 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.087 0.001 0.001
-19.11 0.080 0.001 0.000 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.001 0.001
-19.10 0.080 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.002 0.001
-19.09 0.080 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.002 0.001
-19.08 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-19.07 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-19.06 0.078 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.002 0.001
-19.05 0.078 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.002 0.001
-19.04 0.078 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.002 0.001
-19.03 0.078 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.002 0.001
-19.02 0.078 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.002 0.001
-19.01 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-19.00 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.99 0.080 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.002 0.001
-18.98 0.080 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.002 0.001
-18.97 0.081 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.081 0.002 0.001
-18.96 0.081 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.081 0.002 0.001
-18.95 0.082 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.082 0.002 0.001
-18.94 0.082 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.082 0.002 0.001
-18.93 0.083 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.083 0.002 0.001
-18.92 0.083 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.083 0.002 0.001
-18.91 0.083 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.083 0.002 0.001
-18.90 0.082 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.082 0.002 0.001
-18.89 0.081 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.081 0.002 0.001
-18.88 0.080 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.002 0.001
-18.87 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.86 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.85 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.84 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.83 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.82 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.81 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.80 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.79 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.78 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.77 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.76 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.75 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.74 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.73 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.72 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.71 0.080 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.002 0.001
-18.70 0.080 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.002 0.001
-18.69 0.080 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.002 0.001
-18.68 0.080 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.080 0.002 0.001
-18.67 0.081 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.081 0.002 0.001
-18.66 0.081 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.081 0.002 0.001
-18.65 0.081 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.081 0.002 0.001
-18.64 0.081 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.081 0.002 0.001
-18.63 0.082 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.082 0.002 0.001
-18.62 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.61 0.079 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.002 0.001
-18.60 0.078 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.002 0.001
-18.59 0.078 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.002 0.001
-18.58 0.078 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.002 0.001
-18.57 0.077 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.002 0.001
-18.56 0.077 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.002 0.001
-18.55 0.077 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.002 0.001
-18.54 0.076 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.002 0.001
-18.53 0.076 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.002 0.001
-18.52 0.077 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.002 0.001
-18.51 0.077 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.002 0.001
-18.50 0.077 0.001 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.002 0.001
-18.49 0.077 0.002 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.003 0.001
-18.48 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.47 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.46 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.45 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.44 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.43 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.42 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.41 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.40 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-18.39 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-18.38 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-18.37 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-18.36 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-18.35 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-18.34 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-18.33 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-18.32 0.079 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.004 0.001
-18.31 0.079 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.004 0.001
-18.30 0.079 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.004 0.001
-18.29 0.079 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.079 0.004 0.001
-18.28 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-18.27 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-18.26 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.25 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.24 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.23 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.22 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.21 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.20 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.19 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.18 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.17 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.16 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.15 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.14 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.13 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.12 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.11 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.10 0.076 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.004 0.001
-18.09 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.08 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.07 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.06 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.05 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.04 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.03 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.02 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.01 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-18.00 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-17.99 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-17.98 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-17.97 0.077 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.004 0.001
-17.96 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-17.95 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-17.94 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-17.93 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-17.92 0.078 0.002 0.002 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.004 0.001
-17.91 0.078 0.002 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.005 0.001
-17.90 0.078 0.002 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.005 0.001
-17.89 0.078 0.002 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.005 0.001
-17.88 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.87 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.86 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.85 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.84 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.83 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.82 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.81 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.80 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.79 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.78 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.77 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.76 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.75 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.74 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.73 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.72 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.71 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.70 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.69 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.68 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.67 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.66 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.65 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.64 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.63 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.62 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.61 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.60 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.59 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.58 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.57 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.56 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.55 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.54 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.53 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.52 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.51 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.50 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.49 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.48 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.47 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.46 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.45 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.44 0.078 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.078 0.006 0.001
-17.43 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.42 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.41 0.077 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.077 0.006 0.001
-17.40 0.076 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.006 0.001
-17.39 0.076 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.006 0.001
-17.38 0.076 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.006 0.001
-17.37 0.076 0.003 0.003 0.000 0.001 0.000 0.000 0.000 0.000 0.076 0.006 0.001
